###ÄNSI
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

baron_jedinstvo;Executive;;;;;;;;;;;;;x
baron_female_jedinstvo;Executive;;;;;;;;;;;;;x
barony_of_jedinstvo;Unit of;;;;;;;;;;;;;x
barony_jedinstvo;Unit;;;;;;;;;;;;;x
count_jedinstvo;Council Director;;;;;;;;;;;;;x
count_female_jedinstvo;Council Director;;;;;;;;;;;;;x
duke_jedinstvo;Collective Director;;;;;;;;;;;;;x
duke_female_jedinstvo;Collective Director;;;;;;;;;;;;;x
duchy_of_jedinstvo;Collective of;;;;;;;;;;;;;x
duchy_jedinstvo;Collective;;;;;;;;;;;;;x
king_jedinstvo;Director;;;;;;;;;;;;;x
king_female_jedinstvo;Director;;;;;;;;;;;;;x
kingdom_of_jedinstvo;Union of;;;;;;;;;;;;;x
kingdom_jedinstvo;Union;;;;;;;;;;;;;x
emperor_jedinstvo;President;;;;;;;;;;;;;x
emperor_female_jedinstvo;President;;;;;;;;;;;;;x
empire_jedinstvo;Republic;;;;;;;;;;;;;x
empire_of_jedinstvo;Republic of;;;;;;;;;;;;;x

