###ÄNSI###

the_coming_enlightenment;The Coming Enlightenment;;;;;;;;;;;;;x
the_coming_enlightenment_desc;This anonymous writing is said to have greatly disturbed Neuhumanist theologians at the time of its publishing. It is still highly regarded nonetheless.;;;;;;;;;;;;;x
crumbs_of_an_enlightened_work;Crumbs of an Enlightened work;;;;;;;;;;;;;x
crumbs_of_an_enlightened_work_desc;While some pages are missing and others too damaged to be readable, the intact fragments of Saint-Kierkegaard's thought are horribly depressing.;;;;;;;;;;;;;x
tractatus_explicatio;Tractatus Explicatio;;;;;;;;;;;;;x
tractatus_explicatio_desc;This book, while horribly dense and almost unreadable, seems to be quite prestigious to own, judging by the hosts' reaction upon seeing it.;;;;;;;;;;;;;x
the_spiritual_contract;The Spiritual Contract;;;;;;;;;;;;;x
the_spiritual_contract_desc;This short but rather intense writing could very well be the cause of profound religious troubles if it was to be found in the wrong hands, one better try to hide it...;;;;;;;;;;;;;x
ethics_boenhoeffer;A Treatises on Ethics;;;;;;;;;;;;;x
ethics_boenhoeffer_desc;This antediluvian work of theological thought is sometimes hard to understand by modern scholars, yet its content is of great wisdom.;;;;;;;;;;;;;x
radiation_detector;Old World Nuclearist Relic;;;;;;;;;;;;;x
radiation_detector_desc;This mysterious instrument is said to have been used to discover the many mysteries Monad holds, and is as such highly regarded : however, it is difficult to tell if one might make it work again...;;;;;;;;;;;;;x
mysterious_medical_instrument;Mysterious Medical Instrument;;;;;;;;;;;;;x
mysterious_medical_instrument_desc;This oddy shapped object will make a wonderful impression during official receptions. Its real use, however, has yet to be proved.;;;;;;;;;;;;;x
