sympathy_vernacular;Sympathy for [vernacular.GetGroupName];;;;;;;;;;;;;x
sympathy_vernacular_desc;This character, though not a follower of any of the [vernacular.GetGroupName] faiths, has a special sympathy and understanding for those faiths and their practitioners.;;;;;;;;;;;;;x
branch_nuclearism;Nuclearism;;;;;;;;;;;;;x
branch_nuclearism_desc;This character, is a follower of Nuclearism believing the world Monad forged was built upon the the gleaming brilliance of the smallest streams of life and that the rebellious spirits of Atomos simply misunderstood the honor bestowed by Monad to create Wisdom.;;;;;;;;;;;;;x
branch_medicalism;Medicalism;;;;;;;;;;;;;x
branch_medicalism_desc;This character, is a follower of Medicalism believing the world Monad forged upon the stream can be learnt through the studious application of reason by understanding how the stream interacts with the bodies of meer mortals.;;;;;;;;;;;;;x
branch_industrialism;Industrialism;;;;;;;;;;;;;x
branch_industrialism_desc;This character, is a follower of Industrialism believing the world Monad forged was built on the backs of great machines of Old, forged by Mankind from the image of Monad's great wisdom.;;;;;;;;;;;;;x
branch_idealism;Idealism;;;;;;;;;;;;;x
branch_idealism_desc;This character, is a follower of Idealism believing the world was forged upon the will of Humanity's Perception of the Divine Force of Truth and thus train vigorously to "change" their reality so that they may become closer to Ultimate Enlightment.;;;;;;;;;;;;;x
branch_existentialism;Existentialism;;;;;;;;;;;;;x
branch_existentialism_desc;This character, is a follower of Existentialism believing the World was forged upon the Enlightment of the Creator so that humanity could experience his creation. They rigorously apply themselves so that may understand all aspects of this reality to attain Enlightment.;;;;;;;;;;;;;x
branch_romanticism;Romanticism;;;;;;;;;;;;;x
branch_romanticism_desc;This character, is a follower of Romanticism for which "Beauty is in the eye of the Beholder". Believing the World was an expression of the Creator's divine spark of creativity rather than the 5 maxims of Truth of which all follow in their own ways to attain Enlightment.;;;;;;;;;;;;;x
branch_realism;Realism;;;;;;;;;;;;;x
branch_realism_desc;This character, is a follower of Realism who uphold the 5 maxims of Truth as the Creator's one truth to enlightment shunning the excess speculation on the divinty of plan for simply enjoying the world as the Creator had created it.;;;;;;;;;;;;;x
neuhumanist_associate;Associate;;;;;;;;;;;;;x
neuhumanist_associate_desc;The Rank of Associate, are initiates to the Neuhumanist Rite of "University". While they have trained their mind to precieve the true clear rational of reason, they have not yet reached even a cursory understanding of divine reason. As such they remain only at the surface of this most treasured institution.;;;;;;;;;;;;;x
neuhumanist_bachelor;Bachelor;;;;;;;;;;;;;x
neuhumanist_bachelor_desc;The Rank of Bachelor, are low level members in the Neuhumanist Rite of "University". They have trained their mind to precieve the true clear rational of reason, they have made a modest step into all the rites and have thus grasp a modest understanding of divine reason. As such they are honored with a gold tassel upon their hats for their achievement.;;;;;;;;;;;;;x
neuhumanist_master;Master;;;;;;;;;;;;;x
neuhumanist_master_desc;The Rank of Master, are veterans of the Neuhumanist Rite of "University". They have trained their mind to precieve the true clear rational of reason, they have made a great step into all the rites and have thus grasp a considerable understanding of divine reason. As such they are honored with a gold sash upon their robes for their achievement.;;;;;;;;;;;;;x
neuhumanist_doctor;Doctoral;;;;;;;;;;;;;x
neuhumanist_doctor_desc;The Rank of Doctor, are elites of the Neuhumanist Rite of "University". They have trained their mind to precieve the true clear rational of reason, they are but few that have completed all the rites and have thus grasp a clear and unabstructed understanding of divine reason. Neuhumanist far and wide have come to seek the council of this wise teacher of faith.;;;;;;;;;;;;;x
#Sayyid Trait
sayyid_desc;This character, even through the trauma of the event, can patrilineally trace their lineage to Mohammad.;;;;;;;;;;;;;x

#Muslim Traits
sufi_zahid;Zahid;;;;;;;;;;;;;x
sufi_zahid_desc;A Zahid is one who shuns luxury in favour of a simple and pious life.;;;;;;;;;;;;;x
zair;Za'ir;;;;;;;;;;;;;x
zair_desc;This character has completed an Islamic pilgrimage.;;;;;;;;;;;;;x
on_ziyara;On Ziyara;;;;;;;;;;;;;x
on_ziyara_desc;This character is currently on an Islamic pilgrimage.;;;;;;;;;;;;;x
