###ÄNSI
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

city_count_irish;Teachta Dála;;;;;;;;;;;;;x
city_count_female_irish;Teachta Dála;;;;;;;;;;;;;x
city_duke_irish;Seanadóir;;;;;;;;;;;;;x
city_duke_female_irish;Seanadóir;;;;;;;;;;;;;x
city_king_irish;Taoiseach;;;;;;;;;;;;;x
city_king_female_irish;Taoiseach;;;;;;;;;;;;;x
city_emperor_irish;Uachtarán;;;;;;;;;;;;;x
city_emperor_female_irish;Uachtarán;;;;;;;;;;;;;x

baron_irish;Sáirsint;;;;;;;;;;;;;x
baron_female_irish;Sáirsint;;;;;;;;;;;;;x
barony_of_irish;Stáisiún of;;;;;;;;;;;;;x
barony_irish;Stáisiún;;;;;;;;;;;;;x
count_irish;Ceannfort;;;;;;;;;;;;;x
count_female_irish;Ceannfort;;;;;;;;;;;;;x
duke_irish;Coimisinéir;;;;;;;;;;;;;x
duke_female_irish;Coimisinéir;;;;;;;;;;;;;x
duchy_of_irish;Cúige of;;;;;;;;;;;;;x
duchy_irish;Cúige;;;;;;;;;;;;;x
king_irish;Rí;;;;;;;;;;;;;x
king_female_irish;Ríon;;;;;;;;;;;;;x
kingdom_of_irish;Ríocht of;;;;;;;;;;;;;x
kingdom_irish;Ríocht;;;;;;;;;;;;;x
emperor_irish;Ardrí;;;;;;;;;;;;;x
emperor_female_irish;Ardrí;;;;;;;;;;;;;x
