###ÄNSI###
EVTDESC_neuhumanist_1;I now wish to solemnly choose which path of the Classics I shall follow, diving into them with the everlasting goal of seeking Enlightenment for the good of the realm !;;;;;;;;;;;;;x
EVTOPTA_neuhumanist_1;I choose Idealism, the path of spirit and resistance to the material world.;;;;;;;;;;;;;x
EVTOPTB_neuhumanist_1;I choose Realism, for the method and objectivity of Enlightenment.;;;;;;;;;;;;;x
EVTOPTC_neuhumanist_1;I choose Existentialism, for I and only I control my Enlightenment.;;;;;;;;;;;;;x
EVTOPTD_neuhumanist_1;I choose Romanticism, the path to Sehnsucht and harmony.;;;;;;;;;;;;;x
EVTNAME_neuhumanist_starts_philosophizing;The Philosopher's Inquiry;;;;;;;;;;;;;x
EVTDESC_neuhumanist_starts_writing;For months now, I have been struggling with finding something new and exciting while studying the Classics... While interrogating myself regarding Existentalim this morning, I realized I should stop being passive, and try to be part of the spiritual advancement that is so important for the well-being of our realm and faith.;;;;;;;;;;;;;x
OPT_let_the_research_begin;Kierkegaard, I will not fail you!;;;;;;;;;;;;;x
EVTNAME_neuhumanist_write_book;A scholarly choice;;;;;;;;;;;;;x
EVTDESC_neuhumanist_write_book;I am considerably advancing in my researches, however I feel like my attitude is not up to the great expectations the Classics are worthy of: I lack concentration, dedication and humility.;;;;;;;;;;;;;x
EVTOPT_neuhumanist_writers_block_focused; I should try to be more focused on this research, my mind and spirit shall be dedicated to the Classics!;;;;;;;;;;;;;x
EVTOPT_neuhumanist_writers_block_scholar;My studies need to be approached with the rational mind of any good scholar.;;;;;;;;;;;;;x
EVTOPT_neuhumanist_writers_block_ask_help;I could ask some of my trustworthy friends for some enlightened advice.;;;;;;;;;;;;;x
EVTOPT_neuhumanist_write_block_stress;I need to get this done, now!;;;;;;;;;;;;;x
EVTOPT_neuhumanist_write_block_quit;Maybe I should put an end to all of this.;;;;;;;;;;;;;x
EVTNAME_neuhumanist_writing_bad;A mediocre writing;;;;;;;;;;;;;x
