#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
###ÄNSI###

###########Rules###########
RULE_EURASIA_LANDMARKS;Eurasia Landmarks;;;;;;;;;;;;;x
RULE_LANDMARKS_ON_DESC;Incredible natural formations, legendary monuments, and other unique locations will be noted and described in certain counties.;;;;;;;;;;;;;x
RULE_LANDMARKS_OFF_DESC;Landmarks will not be described. (Great Works will still be present, unless disabled using another game rule.);;;;;;;;;;;;;x
RULE_HOLY_WAR_COOLDOWN;Holy War Cooldowns;;;;;;;;;;;;;x
RULE_COOLDOWN_ON;Declaring a holy war will impose a 5 or 10 year cooldown, preventing characters from declaring multiple holy wars in quick succession.;;;;;;;;;;;;;x
RULE_COOLDOWN_OFF;Declaring a holy war will not impose a cooldown, allowing characters to declare multiple holy wars in quick succession.;;;;;;;;;;;;;x
RULE_GAY_MARRIAGE_RULE;Gay Marriage;;;;;;;;;;;;;x
RULE_GAY_HISTORICAL;Haskalahs, Thelemas, Neuhumanists, Adonists, Oasites and Marianne Jacobins will be able to perform gay marriages through a targeted decision.;;;;;;;;;;;;;x
RULE_GAY_OPEN;Every religion will be able to perform gay marriages through a targeted decision.;;;;;;;;;;;;;x
RULE_GAY_OFF;No religions will be able to perform gay marriages.;;;;;;;;;;;;;x

###########Modifiers########
holy_war_cooldown;Recent Holy War;;;;;;;;;;;;;x
holy_war_cooldown_ctt;Gain the Recent Holy War modifier.\n;;;;;;;;;;;;;x
