#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_snaphance;Snaphance;;;;;;;;;;;;;x
b_spangler;Spangler;;;;;;;;;;;;;x
b_meserole;Meserole;;;;;;;;;;;;;x
b_kray;Kray;;;;;;;;;;;;;x
b_khan;Macmillan-Khan;;;;;;;;;;;;;x
b_disraeli;Glasman;;;;;;;;;;;;;x
b_harrison;Harrison;;;;;;;;;;;;;x
b_mcbrian;McBrian;;;;;;;;;;;;;x
b_baker;Baker;;;;;;;;;;;;;x
b_lees;Lees;;;;;;;;;;;;;x
b_ableson;Ableson;;;;;;;;;;;;;x
b_glaepur;Aðaldal;;;;;;;;;;;;;x
b_edda;Aldan;;;;;;;;;;;;;x
b_ingstadt;Arnfjörð;;;;;;;;;;;;;x
b_arason;Austdal;;;;;;;;;;;;;x
b_laxness;Áss;;;;;;;;;;;;;x
b_van_hoek;van Hoek;;;;;;;;;;;;;x
b_van_hall;van Hall;;;;;;;;;;;;;x
b_van_zuylen;van Zuylen;;;;;;;;;;;;;x
b_azaru;Azaru;;;;;;;;;;;;;x
b_sandberg;Sandberg;;;;;;;;;;;;;x
b_cabrera;Cabrera;;;;;;;;;;;;;x
b_guerra;Guerra;;;;;;;;;;;;;x
b_manrique;Manrique;;;;;;;;;;;;;x
b_blanik;Blánik;;;;;;;;;;;;;x
b_betancor;Betancor;;;;;;;;;;;;;x
b_bossi;Manin;;;;;;;;;;;;;x
b_chigi;Aureli;;;;;;;;;;;;;x
b_colonna_walewski;Colonna-Walewski;;;;;;;;;;;;;x
b_fekir;Fekir;;;;;;;;;;;;;x
b_dubain;Dubain;;;;;;;;;;;;;x
b_cariacum;Cariacum;;;;;;;;;;;;;x
b_vourc_h_de_la_rochejaquelein;Vourc'h de la Rochejaquelein;;;;;;;;;;;;;x
b_pons;Pons;;;;;;;;;;;;;x
b_mason_mac;Macfarlane;;;;;;;;;;;;;x
b_ziyadi;Ziyadi;;;;;;;;;;;;;x
b_risso;Risso;;;;;;;;;;;;;x
b_abudarham;Abudarham;;;;;;;;;;;;;x
b_isola;Isola;;;;;;;;;;;;;x
b_comte;Comte;;;;;;;;;;;;;x
b_amouroux;Amouroux;;;;;;;;;;;;;x
b_boukhiam;Boukhiam;;;;;;;;;;;;;x
b_lacomar;Lacomár;;;;;;;;;;;;;x
b_montesqiou;Montesqiou;;;;;;;;;;;;;x
b_bovenschulte;Bovenschulte;;;;;;;;;;;;;x
b_ghulam;Ghulam;;;;;;;;;;;;;x
b_kamprad;Kamprad;;;;;;;;;;;;;x
b_vermehren;Vermehren;;;;;;;;;;;;;x
b_jarohs;Jarohs;;;;;;;;;;;;;x
b_sekkoumi;Sekkoumi;;;;;;;;;;;;;x
