###ÄNSI###

#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
illustrated_vulgate;Illustrated Vulgate;;;;;;;;;;;;;x
vulgate;Vulgate;;;;;;;;;;;;;x
illustrated_vetus_itala;Illustrated Vetus Italia;;;;;;;;;;;;;x
vetus_itala;Vetus Italia;;;;;;;;;;;;;x
illustrated_septuagint;Illustrated Septuagint;;;;;;;;;;;;;x
septuagint;Septuagint;;;;;;;;;;;;;x
illustrated_greek_new_testament;Illustrated Greek New Testament;;;;;;;;;;;;;x
greek_new_testament;Greek New Testament;;;;;;;;;;;;;x
illustrated_coptic_bible;Illustrated Coptic Bible;;;;;;;;;;;;;x
coptic_bible;Coptic Bible;;;;;;;;;;;;;x
illustrated_geez_bible;Illustrated Geez Bible;;;;;;;;;;;;;x
geez_bible;Geez Bible;;;;;;;;;;;;;x
illustrated_armenian_bible;Illustrated Armenian Bible;;;;;;;;;;;;;x
armenian_bible;Armenian Bible;;;;;;;;;;;;;x
illustrated_georgian_bible;Illustrated Georgian Bible;;;;;;;;;;;;;x
georgian_bible;Georgian Bible;;;;;;;;;;;;;x
illustrated_peshitta_bible;Illustrated Peshitta;;;;;;;;;;;;;x
peshitta_bible;Peshitta;;;;;;;;;;;;;x
illustrated_old_slavonic_bible;Illustrated Old Slavonic Bible;;;;;;;;;;;;;x
old_slavonic_bible;Old Slavonic Bible;;;;;;;;;;;;;x
illustrated_arabic_bible;Illustrated Arabic Bible;;;;;;;;;;;;;x
arabic_bible;Arabic Bible;;;;;;;;;;;;;x
illustrated_italian_bible;Illustrated Italian Bible;;;;;;;;;;;;;x
italian_bible;Italian Bible;;;;;;;;;;;;;x
illustrated_spanish_bible;Illustrated Biblia Alfonsina;;;;;;;;;;;;;x
spanish_bible;Biblia Alfonsina;;;;;;;;;;;;;x
illustrated_catalan_bible;Illustrated Catalan Bible;;;;;;;;;;;;;x
catalan_bible;Catalan Bible;;;;;;;;;;;;;x
illustrated_frankish_bible;Illustrated Frankish Bible;;;;;;;;;;;;;x
frankish_bible;Frankish Bible;;;;;;;;;;;;;x
illustrated_german_bible;Illustrated German Bible;;;;;;;;;;;;;x
german_bible;German Bible;;;;;;;;;;;;;x
illustrated_french_bible;Illustrated French Bible;;;;;;;;;;;;;x
french_bible;French Bible;;;;;;;;;;;;;x
illustrated_nubian_bible;Illustrated Nubian Bible;;;;;;;;;;;;;x
nubian_bible;Nubian Bible;;;;;;;;;;;;;x
danish_new_testament;Danish New Testament;;;;;;;;;;;;;x
swedish_new_testament;Incomplete Swedish Bible;;;;;;;;;;;;;x
norwegian_old_testament;Norwegian Old Testament;;;;;;;;;;;;;x
hungarian_old_testament;Hungarian Old Testament;;;;;;;;;;;;;x
irish_new_testament;Irish New Testament;;;;;;;;;;;;;x
breton_new_testament;Breton New Testament;;;;;;;;;;;;;x
welsh_bible;Welsh Bible;;;;;;;;;;;;;x
lindisfarne_gospels;Lindisfarne Gospels;;;;;;;;;;;;;x
aelfrics_old_testament;Aelfrics Old Testament;;;;;;;;;;;;;x
english_new_testament;English New Testament;;;;;;;;;;;;;x
ornate_mongolian_new_testament;Ornate Mongolian Bible;;;;;;;;;;;;;x
mongolian_new_testament;Mongolian Bible;;;;;;;;;;;;;x
bohemian_new_testament;Bohemian New Testament;;;;;;;;;;;;;x
waldensian_bible;Waldensian Bible;;;;;;;;;;;;;x
wycliffe_bible;Wycliffe's Bible;;;;;;;;;;;;;x
hussite_bible;Hussite Bible;;;;;;;;;;;;;x
hungarian_hussite_bible;Hungarian Hussite Bible;;;;;;;;;;;;;x
ciml_samaritan_pentateuch;Samaritan Pentateuch;;;;;;;;;;;;;x
ciml_torah;Torah;;;;;;;;;;;;;x
ciml_tanakh;Tanakh;;;;;;;;;;;;;x
blood_of_januarius;Relic of Saint Januarius;;;;;;;;;;;;;x
codex_argenteus;Codex Argenteus;;;;;;;;;;;;;x
codex_ephraemi_rescriptus;Codex Ephraemi Rescriptus;;;;;;;;;;;;;x
codex_vaticanus;Codex Vaticanus;;;;;;;;;;;;;x
codex_sinaiticus;Codex Sinaiticus;;;;;;;;;;;;;x
codex_alexandrinus;Codex Alexandrinus;;;;;;;;;;;;;x
codex_cumanicus;Codex Cumanicus;;;;;;;;;;;;;x
ornate_quran;Ornate Quran;;;;;;;;;;;;;x
ciml_quran;Quran;;;;;;;;;;;;;x
persian_quran;Persian Quran;;;;;;;;;;;;;x
catalan_quran;Catalan Quran;;;;;;;;;;;;;x
marcos_de_toledos_quran;Marcos de Toledos Quran;;;;;;;;;;;;;x
lex_mahumet_pseudoprophete;Lex Mahumet Pseudoprophete;;;;;;;;;;;;;x
greek_quran;Greek Quran;;;;;;;;;;;;;x
##################################################################################
########					DESCRIPTIONS BELOW						###########
##################################################################################
illustrated_vulgate_desc;The Vulgate is the standard version of the Latin Bible, translated by Saint Jerome in 382 AD from the original Greek, Hebrew and Aramaic scriptures. This particular version is beautifully illustrated.;;;;;;;;;;;;;x
vulgate_desc;The Vulgate is the standard version of the Latin Bible, translated by Saint Jerome in 382 AD from the original Greek, Hebrew and Aramaic scriptures.;;;;;;;;;;;;;x
illustrated_vetus_itala_desc;The Vetus Italia is the old, pre Vulgate, Bible translation into Latin. Although less popular than the Vulgate much of the Latin Liturgy is still based on this version. This particular version is beautifully illustrated.;;;;;;;;;;;;;x
vetus_itala_desc;The Vetus Italia is the old, pre Vulgate, Bible translation into Latin. Although less popular than the Vulgate much of the Latin Liturgy is still based on this version.;;;;;;;;;;;;;x
illustrated_septuagint_desc;The Septuagint is the Greek translation of the Old Testament, translated by the Jews in Alexandria under Pharao Ptolomy II. It contains more books than the Masoretic Hebrew Bible. This particular version is beautifully illustrated.;;;;;;;;;;;;;x
septuagint_desc;The Septuagint is the Greek translation of the Old Testament, translated by the Jews in Alexandria under Pharao Ptolomy II. It contains more books than the Masoretic Hebrew Bible.;;;;;;;;;;;;;x
illustrated_greek_new_testament_desc;The New Testament was originally composed in Greek, with the possible exception of the Gospel of Matthews and the Epistle to the Hebrews. This particular version is beautifully illustrated.;;;;;;;;;;;;;x
greek_new_testament_desc;The New Testament was originally composed in Greek, with the possible exception of the Gospel of Matthews and the Epistle to the Hebrews.;;;;;;;;;;;;;x
illustrated_coptic_bible_desc;The complete Bible was translated into Coptic at least as early as the fourth century, possibly earlier. This particular version is beautifully illustrated.;;;;;;;;;;;;;x
coptic_bible_desc;The complete Bible was translated into Coptic at least as early as the fourth century, possibly earlier.;;;;;;;;;;;;;x
illustrated_geez_bible_desc;Geez is the liturgical language of Ethiopian Christianity, and the Ethiopian Bible is the largest, containing 81 books. This particular version is beautifully illustrated.;;;;;;;;;;;;;x
geez_bible_desc;Geez is the liturgical language of Ethiopian Christianity, and the Ethiopian Bible is the largest, containing 81 books.;;;;;;;;;;;;;x
illustrated_armenian_bible_desc;The Bible was translated into Armenian by the missionary Saint Mesrob, and was finished in 434 AD. This particular version is beautifully illustrated.;;;;;;;;;;;;;x
armenian_bible_desc;The Bible was translated into Armenian by the missionary Saint Mesrob, and was finished in 434 AD.;;;;;;;;;;;;;x
illustrated_georgian_bible_desc;The Bible was translated into Georgian sometime between the fifth and the sixth century. This particular version is beautifully illustrated.;;;;;;;;;;;;;x
georgian_bible_desc;The Bible was translated into Georgian sometime between the fifth and the sixth century.;;;;;;;;;;;;;x
illustrated_peshitta_bible_desc;The Peshitta is the Syriac translation of the Bible, mostly done in the second century although some New Testament bocks was added as late as the seventh century. This particular version is beautifully illustrated.;;;;;;;;;;;;;x
peshitta_bible_desc;The Peshitta is the Syriac translation of the Bible, mostly done in the second century although some New Testament bocks was added as late as the seventh century.;;;;;;;;;;;;;x
illustrated_old_slavonic_bible_desc;The Bible was translated into Old Slavonic by the brothers Saints Cyril and Methodius in the ninth century with the blessing of Pope Adrian II. This particular version is beautifully illustrated.;;;;;;;;;;;;;x
