#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_a_coruna;A Coruña;;;;;;;;;;;;;x
b_aabenraa;Aabenraa;;;;;;;;;;;;;x
b_aachen;Aachen;;;;;;;;;;;;;x
b_aalborg;Aalborg;;;;;;;;;;;;;x
b_aalen;Aalen;;;;;;;;;;;;;x
b_aali;A'ali;;;;;;;;;;;;;x
b_aanekoski;Äänekoski;;;;;;;;;;;;;x
b_aappilattoq;Aappilattoq;;;;;;;;;;;;;x
b_aarhus;Aarhus;;;;;;;;;;;;;x
b_aasiaat;Aasiaat;;;;;;;;;;;;;x
b_ab_bar;Ab Bar;;;;;;;;;;;;;x
b_ab_garch;Ab Garch;;;;;;;;;;;;;x
b_ab_pakhsh;Ab Pakhsh;;;;;;;;;;;;;x
b_aba_saud;Aba Sa'ud;;;;;;;;;;;;;x
b_abadan;Abadan;;;;;;;;;;;;;x
b_abadeh;Abadeh;;;;;;;;;;;;;x
b_abadla;Abadla;;;;;;;;;;;;;x
b_abalak;Abalak;;;;;;;;;;;;;x
b_aban;Aban;;;;;;;;;;;;;x
b_abanotubani;Abanotubani;;;;;;;;;;;;;x
b_abarkuh;Abarkuh;;;;;;;;;;;;;x
b_abasha;Abasha;;;;;;;;;;;;;x
b_abatskoye;Abatskoye;;;;;;;;;;;;;x
b_abay;Abay;;;;;;;;;;;;;x
b_abayt;Abayt;;;;;;;;;;;;;x
b_abbasiyah;Abbasiyah;;;;;;;;;;;;;x
b_abdali;Abdali;;;;;;;;;;;;;x
b_abdanan;Abdanan;;;;;;;;;;;;;x
b_abdi;Abdi;;;;;;;;;;;;;x
b_abdulino;Abdulino;;;;;;;;;;;;;x
b_aberdare;Aberdare;;;;;;;;;;;;;x
b_aberdeen;Aberdeen;;;;;;;;;;;;;x
b_abergavenny;Abergavenny;;;;;;;;;;;;;x
b_abez;Abez;;;;;;;;;;;;;x
b_abhar;Abhar;;;;;;;;;;;;;x
b_abish_ahmad;Abish Ahmad;;;;;;;;;;;;;x
b_ablah;Ablah;;;;;;;;;;;;;x
b_ableson;Ableson;;;;;;;;;;;;;x
b_abnub;Abnub;;;;;;;;;;;;;x
b_abnub_2;Abnub;;;;;;;;;;;;;x
b_abovyan;Abovyan;;;;;;;;;;;;;x
b_abrak;Abrak;;;;;;;;;;;;;x
b_abrantes;Abrantes;;;;;;;;;;;;;x
b_abraq_khaytan;Abraq Khaytan;;;;;;;;;;;;;x
b_abrau_dyurso;Abrau-Dyurso;;;;;;;;;;;;;x
b_abs;Abs;;;;;;;;;;;;;x
b_absard;Absard;;;;;;;;;;;;;x
b_abu_ajram;Abu Ajram;;;;;;;;;;;;;x
b_abu_al_jirab;Abu al-Jirab;;;;;;;;;;;;;x
b_abu_al_khasib;Abu al-Khasib;;;;;;;;;;;;;x
b_abu_al_matamir;Abu al-Matamir;;;;;;;;;;;;;x
b_abu_arish;Abu Arish;;;;;;;;;;;;;x
b_abu_dabab;Abu Dabab;;;;;;;;;;;;;x
b_abu_dhabi;Abu Dhabi;;;;;;;;;;;;;x
b_abu_dis;Abu Dis;;;;;;;;;;;;;x
b_abu_gharb;Abu Gharb;;;;;;;;;;;;;x
b_abu_ghosh;Abu Ghosh;;;;;;;;;;;;;x
b_abu_ghurayb;Abu Ghurayb;;;;;;;;;;;;;x
b_abu_hasan;Abu Hasan;;;;;;;;;;;;;x
b_abu_homeyzeh;Abu Homeyzeh;;;;;;;;;;;;;x
b_abu_hummus;Abu Hummus;;;;;;;;;;;;;x
b_abu_kabir;Abu Kabir;;;;;;;;;;;;;x
