#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
PROV1;;;;;;;;;;;;;;x
PROV2;Cork;;;;;;;;;;;;;x
PROV3;;;;;;;;;;;;;;x
PROV4;Waterford;;;;;;;;;;;;;x
PROV5;;;;;;;;;;;;;;x
PROV6;Wexford;;;;;;;;;;;;;x
PROV7;Chania;;;;;;;;;;;;;x
PROV8;;;;;;;;;;;;;;x
PROV9;Limerick;;;;;;;;;;;;;x
PROV10;;;;;;;;;;;;;;x
PROV11;Aughty;;;;;;;;;;;;;x
PROV12;;;;;;;;;;;;;;x
PROV13;;;;;;;;;;;;;;x
PROV14;;;;;;;;;;;;;;x
PROV15;Longford;;;;;;;;;;;;;x
PROV16;;;;;;;;;;;;;;x
PROV17;Meath;;;;;;;;;;;;;x
PROV18;;;;;;;;;;;;;;x
PROV19;Dublin;;;;;;;;;;;;;x
PROV20;Sligo;;;;;;;;;;;;;x
PROV21;Onsu;;;;;;;;;;;;;x
PROV22;Donegal;;;;;;;;;;;;;x
PROV23;Down;;;;;;;;;;;;;x
PROV24;Derry;;;;;;;;;;;;;x
PROV25;Antrim;;;;;;;;;;;;;x
PROV26;Issyk Kul;;;;;;;;;;;;;x
PROV27;London;;;;;;;;;;;;;x
PROV28;Essex;;;;;;;;;;;;;x
PROV29;Pfälzer Wald;;;;;;;;;;;;;x
PROV30;Surrey;;;;;;;;;;;;;x
PROV31;Kent;;;;;;;;;;;;;x
PROV32;Sussex;;;;;;;;;;;;;x
PROV33;Suffolk;;;;;;;;;;;;;x
PROV34;Norfolk;;;;;;;;;;;;;x
PROV35;Cambridgeshire;;;;;;;;;;;;;x
PROV36;Hertfordshire;;;;;;;;;;;;;x
PROV37;Belomorsk;;;;;;;;;;;;;x
PROV38;Channel Islands;;;;;;;;;;;;;x
PROV39;Berkshire;;;;;;;;;;;;;x
PROV40;Oxfordshire;;;;;;;;;;;;;x
PROV41;Buckinghamshire;;;;;;;;;;;;;x
PROV42;Gloucestershire;;;;;;;;;;;;;x
PROV43;Wiltshire;;;;;;;;;;;;;x
PROV44;Heraklion;;;;;;;;;;;;;x
