###ÄNSI###

EVTDESCvalinorist.141;Pregnancy hasn't been entirely easy, but still the thought of the life growing inside fills you with maternal emotion. In this contemplation your mind turns to Vana Ever-young, whose domain is beauty and youth. Long has it been the tradition of the Faithful to beseech her for the blessing of their children.;;;;;;;;;;;;;x
EVTOPTAvalinorist.141;Much power there is in her grace.;;;;;;;;;;;;;x
EVTOPTBvalinorist.141;My child needs no aid but my own.;;;;;;;;;;;;;x
EVTDESCvalinorist.142;In the garden nearby stands a small shrine to Vana: an arrangement of blossoms and sweet smelling plants. Valinorists find little use for single structures in the worship of the All-Father and reverence of the Powers. There, amongst the flowers and living things rooted loosely in the foundations of Arda, you kneel. Words of parentage and love flow from you, and you ask Vana to guide you in your bearing of the child, and to lead them to health and joy beneath the eyes of the One. It is the Theme of the Children to beget life anew as they did. When you are done you rise from your stance amongst the brilliant colored flowers, refreshed and glad.;;;;;;;;;;;;;x
EVTOPTAvalinorist.142;May the hale of the Ever-young be with me.;;;;;;;;;;;;;x
valinor_vana_preg;Vana's Guidance;;;;;;;;;;;;;x
EVTDESCvalinorist.143;One day, you become separated from the other children while playing near the shore. Briefly alone, you scramble along the surf, and turn out to the sea. In the moment you look, all of Arda seems to hold its breath, plunging day and night beneath the face of the water. Waves rise and crash, sea-green waters turning to foam and returning back to their state, taking and beaching upon the sand. In the salt-scented air are heard the whisper-words of far away, drifting on tides that languor on to distant lands. They beckon you to voyage after, chasing lock step beneath Tilion of the Moon, riding forever through Ulmo's hall. You see yourself in the ship-brimmed ports, alone in secret routes, swimming besides mysteries of the deep. \n \n In time the flustered courtiers drag you away, admonishing you for becoming separated. Their warnings are meaningless. You know now that you will long ever after for the sea.;;;;;;;;;;;;;x
EVTOPTAvalinorist.143;My heart shall rest on these sands forevermore.;;;;;;;;;;;;;x
EVTDESCvalinorist.200;One day, you become separated from the other children while playing near the shore. Briefly alone, you scramble along the surf, and turn out to the sea. In the moment you look, all of Arda seems to hold its breath, plunging day and night beneath the face of the water. Waves rise and crash, sea-green waters turning to foam and returning back to their state, taking and beaching upon the sand. In the salt-scented air are heard the whisper-words of far away, drifting on tides that languor on to distant lands. They beckon you to voyage after, chasing lock step beneath Tilion of the Moon, riding forever through Ulmo's hall. You see yourself in the ship-brimmed ports, alone in secret routes, swimming besides mysteries of the deep. \n \n In time the flustered courtiers drag you away, admonishing you for becoming separated. Their warnings are meaningless. You know now that you will long ever after for the sea.;;;;;;;;;;;;;x
EVTOPTAvalinorist.143;My heart shall rest on these sands forevermore.;;;;;;;;;;;;;x
