###ÄNSI###

#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
nick_the_airman;the Airman;;;;;;;;;;;;;x
nick_the_grim;the Grim;;;;;;;;;;;;;x
nick_the_unfortunate;the Unfortunate;;;;;;;;;;;;;x
nick_the_mighty;the Mighty;;;;;;;;;;;;;x
nick_half_troll;Half-Troll;;;;;;;;;;;;;x
nick_the_child;the Child;;;;;;;;;;;;;x
nick_the_sungazer;the Sun-Gazer;;;;;;;;;;;;;x
nick_the_surfer;the Surfer;;;;;;;;;;;;;x
nick_the_silk_stocking;the Silk Stocking;;;;;;;;;;;;;x
nick_the_arab;the Arab;;;;;;;;;;;;;x
nick_theologus;Theologus;;;;;;;;;;;;;x
nick_good_king;Good-King;;;;;;;;;;;;;x
nick_half_nose;Half-Nose;;;;;;;;;;;;;x
nick_the_zitherplayer;the Zitherplayer;;;;;;;;;;;;;x
nick_the_tall;the Tall;;;;;;;;;;;;;x
nick_the_whoremonger;the Whoremonger;;;;;;;;;;;;;x
nick_the_burned;the Burned;;;;;;;;;;;;;x
nick_the_franconian;the Franconian;;;;;;;;;;;;;x
nick_longbeard;Longbeard;;;;;;;;;;;;;x
nick_the_greater;The Greater;;;;;;;;;;;;;x
nick_the_reviver;The Reviver;;;;;;;;;;;;;x
nick_gaon;HaGa'on;;;;;;;;;;;;;x
nick_the_victual;the Victual;;;;;;;;;;;;;x
